battery_power,blue,clock_speed,dual_sim,fc,four_g,int_memory,m_dep,mobile_wt,n_cores,pc,px_height,px_width,ram,sc_h,sc_w,talk_time,three_g,touch_screen,wifi,price_range,total_camera_mp,screen_area,aspect_ratio,pixel_density,ram_per_core,battery_wt_ratio,storage_ram_ratio,connectivity_score,performance_score,ram_category,battery_category
781,1,1.3,1,1,0,64,0.2,88,2,7,368.0,607,3862,17,10,9,0,0,0,3,8,170,1.645,39.44,1931.0,8.88,16.53,2,10.04,3,0
501,1,0.5,1,14,0,22,0.5,174,6,20,239.0,1636,3077,17,3,17,0,0,0,2,34,51,6.817,91.85,512.83,2.88,7.09,2,9.23,3,0
1224,1,1.8,1,2,1,44,0.2,139,2,9,622.0,709,621,11,4,14,1,1,1,0,11,44,1.138,78.6,310.5,8.81,62.28,6,2.24,0,1
1970,0,1.6,1,11,1,58,0.3,80,8,19,654.0,882,2372,14,12,2,1,1,0,2,30,168,1.347,73.2,296.5,24.62,24.0,4,30.36,2,2
618,1,2.2,1,0,1,63,0.9,138,2,1,853.0,1781,2574,14,3,5,1,1,0,2,1,42,2.085,131.65,1287.0,4.48,24.1,5,11.33,2,0
1537,0,2.9,0,11,1,46,0.8,158,4,17,686.0,1305,2857,17,14,2,1,1,1,3,28,238,1.9,81.91,714.25,9.73,15.92,4,33.14,2,2
1018,0,2.2,0,8,0,16,0.6,153,8,10,992.0,1433,3143,17,12,20,0,1,0,3,18,204,1.443,96.83,392.88,6.65,5.05,1,55.32,3,1
1545,0,1.3,1,15,1,35,0.1,173,5,20,115.0,1352,3197,14,9,6,1,0,1,3,35,126,11.655,90.46,639.4,8.93,10.86,4,20.78,3,2
1871,0,2.1,0,4,1,41,0.4,144,8,5,275.0,1966,2727,15,8,11,1,0,0,3,9,120,7.123,124.07,340.88,12.99,14.84,2,45.81,2,2
1729,1,2.1,1,1,0,12,0.9,186,1,6,461.0,1178,1519,9,4,5,1,0,1,1,7,36,2.55,126.5,1519.0,9.3,7.58,4,3.19,1,2
680,1,2.1,1,9,1,9,0.1,131,3,11,1428.0,1500,2438,14,2,17,1,0,0,2,20,28,1.05,138.07,812.67,5.19,3.63,4,15.36,2,0
1106,1,1.9,0,4,0,54,0.7,107,3,9,614.0,1212,2674,9,3,9,1,0,1,2,13,27,1.971,135.87,891.33,10.34,19.92,3,15.24,2,1
635,1,0.6,1,1,1,50,0.3,97,5,13,193.0,989,2107,13,12,12,1,0,0,1,14,156,5.098,71.98,421.4,6.55,23.17,4,6.32,2,0
618,0,0.6,0,8,0,16,0.2,143,1,14,1105.0,1602,2262,16,15,4,0,1,0,2,22,240,1.448,114.48,2262.0,4.32,6.93,1,1.36,2,0
1671,0,0.5,1,13,0,5,0.9,179,8,18,398.0,1263,815,16,6,10,1,1,1,0,31,96,3.165,77.9,101.88,9.34,5.58,4,3.26,0,2
1562,1,1.2,1,0,1,52,0.1,105,7,9,480.0,728,2829,13,10,3,1,1,1,2,9,130,1.514,62.29,404.14,14.88,18.16,6,23.76,2,2
1975,1,1.9,1,2,0,31,0.9,151,1,17,775.0,1607,3022,13,5,19,0,0,1,3,19,65,2.071,127.44,3022.0,13.08,10.16,3,5.74,3,2
831,1,0.7,0,2,1,62,0.7,134,8,9,1482.0,1490,2573,16,12,18,1,0,1,2,11,192,1.005,123.62,321.62,6.2,23.73,4,14.41,2,0
1524,1,1.8,1,0,0,10,0.6,174,4,1,154.0,550,2678,16,5,13,1,0,1,2,1,80,3.548,33.6,669.5,8.76,3.68,4,19.28,2,2
1528,1,1.8,1,3,1,55,0.8,129,5,6,454.0,1762,1282,11,9,11,1,1,1,1,9,99,3.873,151.63,256.4,11.84,40.68,6,11.54,1,2
1447,1,2.5,1,2,0,9,0.2,155,8,16,737.0,1455,568,12,11,8,0,0,0,0,18,132,1.972,125.46,71.0,9.34,13.75,2,11.36,0,1
1344,0,1.5,0,1,0,14,0.5,190,1,3,419.0,556,2074,8,1,5,1,1,0,1,4,8,1.324,77.36,2074.0,7.07,6.59,2,3.11,2,1
564,0,3.0,1,1,0,8,0.7,130,2,3,853.0,1737,2227,9,2,14,1,0,1,1,4,18,2.034,193.51,1113.5,4.34,3.52,3,13.36,2,0
921,0,0.6,1,1,0,60,0.1,83,2,3,1211.0,1229,1080,10,6,6,0,0,1,0,4,60,1.014,156.85,540.0,11.1,51.96,2,1.3,1,0
1413,1,1.7,0,2,0,10,0.2,200,6,6,314.0,1606,2867,5,4,15,0,1,0,2,8,20,5.098,272.73,477.83,7.06,3.45,2,29.24,2,1
831,0,2.4,0,10,0,55,0.5,86,6,12,172.0,1239,1075,12,11,3,1,1,0,0,22,132,7.162,96.22,179.17,9.66,47.83,2,15.48,1,0
802,0,0.5,1,3,0,43,0.6,153,5,6,527.0,734,3063,17,13,4,0,1,0,2,9,221,1.39,50.2,612.6,5.24,13.91,2,7.66,3,0
1923,0,1.3,0,3,0,24,1.0,86,4,4,874.0,1264,2479,9,2,15,1,1,0,2,7,18,1.445,153.67,619.75,22.36,9.52,2,12.89,2,2
1193,1,3.0,0,10,0,56,0.4,196,3,17,674.0,864,2394,19,11,14,1,1,0,2,27,209,1.28,54.79,798.0,6.09,22.97,3,21.55,2,1
904,1,1.2,1,10,1,31,0.8,112,3,11,657.0,1014,2814,13,3,19,1,0,0,2,21,39,1.541,86.3,938.0,8.07,10.88,4,10.13,2,0
1285,0,2.4,0,1,1,51,1.0,140,7,2,475.0,500,2094,8,6,10,1,0,0,1,3,48,1.05,76.63,299.14,9.18,23.78,2,35.18,2,1
1635,0,2.6,1,0,1,2,0.6,182,4,0,1209.0,1411,2315,10,1,2,1,1,0,2,0,10,1.166,168.92,578.75,8.98,0.85,4,24.08,2,2
1923,0,1.0,1,5,1,14,0.9,154,4,6,15.0,525,2519,13,6,16,1,0,1,2,11,78,32.812,37.52,629.75,12.49,5.47,4,10.08,2,2
1851,1,1.9,1,3,1,12,0.9,198,6,11,293.0,1967,735,7,6,14,1,0,1,0,14,42,6.69,248.59,122.5,9.35,14.67,5,8.38,0,2
727,1,1.5,0,0,1,32,1.0,131,7,1,813.0,1377,1891,19,13,7,1,0,1,1,1,247,1.692,79.95,270.14,5.55,16.44,4,19.86,1,0
1396,0,1.5,1,0,1,44,0.1,118,6,1,173.0,1843,1386,7,1,8,1,1,1,1,1,7,10.592,231.39,231.0,11.83,30.27,5,12.47,1,1
877,0,1.3,1,9,1,46,0.8,135,1,14,457.0,652,3260,14,12,6,1,0,0,2,23,168,1.424,53.08,3260.0,6.5,14.01,3,4.24,3,0
696,1,2.4,0,11,1,35,0.2,103,3,13,533.0,797,2022,14,11,4,1,0,1,1,24,154,1.493,63.92,674.0,6.76,16.87,4,14.56,2,0
1009,1,1.0,1,2,0,2,0.6,102,8,14,912.0,1043,1716,7,5,15,0,0,0,1,16,35,1.142,173.19,214.5,9.89,1.13,2,13.73,1,1
1526,0,1.1,1,2,1,38,0.3,116,5,6,798.0,1418,3317,7,1,8,1,1,1,3,8,7,1.775,203.39,663.4,13.16,11.38,5,18.24,3,2
987,0,2.0,1,1,0,20,0.8,192,7,3,412.0,565,1454,11,3,8,1,1,0,0,4,33,1.368,58.27,207.71,5.14,13.16,3,20.36,1,0
1414,1,2.2,1,0,1,49,0.5,101,4,1,130.0,887,2290,13,6,12,1,1,0,1,1,78,6.771,64.03,572.5,14.0,20.97,5,20.15,2,1
1732,0,0.8,0,2,0,61,0.3,172,5,3,201.0,656,3940,17,11,20,0,1,1,3,5,187,3.248,38.12,788.0,10.07,15.45,2,15.76,3,2
1587,1,0.5,0,0,0,50,0.9,148,8,15,299.0,874,461,17,4,4,1,0,1,0,15,68,2.913,51.32,57.62,10.72,90.88,3,1.84,0,2
1097,0,0.8,0,10,1,21,0.1,160,7,15,1277.0,1352,2219,15,6,12,1,0,1,2,25,90,1.058,116.23,317.0,6.86,9.26,3,12.43,2,1
504,0,2.8,1,0,0,40,0.5,178,3,0,626.0,1195,470,6,6,16,1,0,0,0,0,36,1.906,192.72,156.67,2.83,71.56,2,3.95,0,0
1159,0,2.7,0,13,1,28,0.2,80,8,18,378.0,751,2495,10,6,9,1,1,1,2,31,60,1.982,76.43,311.88,14.49,11.04,4,53.89,2,1
1910,0,1.4,0,0,0,29,0.6,146,7,2,333.0,639,2944,8,7,2,1,1,1,2,2,56,1.913,80.06,420.57,13.08,9.75,3,28.85,2,2
865,0,1.2,1,8,0,59,0.1,159,3,9,805.0,1804,2361,16,11,19,1,0,1,2,17,176,2.238,116.2,787.0,5.44,24.53,3,8.5,2,0
1930,1,2.0,0,11,0,16,0.8,186,8,12,1901.0,1920,1783,17,3,13,0,0,1,2,23,51,1.009,150.1,222.88,10.38,8.69,2,28.53,1,2
860,1,1.3,1,8,1,40,0.7,170,3,13,1573.0,1581,2832,13,7,20,1,1,1,2,21,91,1.004,159.3,944.0,5.06,13.96,6,11.04,2,0
1268,1,2.9,0,9,1,42,0.9,182,6,17,360.0,912,931,11,5,20,1,1,0,0,26,55,2.526,81.71,155.17,6.97,41.62,4,16.2,0,1
999,1,1.8,1,0,1,27,0.1,167,4,1,20.0,745,1344,17,10,5,1,0,0,0,1,170,35.476,41.4,336.0,5.98,19.12,4,9.68,1,0
622,0,0.7,0,0,1,9,0.3,127,2,0,98.0,511,3916,13,1,5,1,0,1,2,0,13,5.162,37.17,1958.0,4.9,2.29,3,5.48,3,0
1250,1,1.4,0,8,0,44,0.2,182,7,20,703.0,1011,1882,14,1,14,0,0,0,1,28,14,1.436,82.09,268.86,6.87,22.71,1,18.44,1,1
763,1,0.5,0,9,1,51,0.3,104,5,12,273.0,1278,2865,11,6,9,1,1,1,2,21,66,4.664,108.9,573.0,7.34,17.6,5,7.16,2,0
1100,1,1.6,0,12,0,15,0.1,112,8,14,919.0,1344,757,12,2,16,1,1,1,0,26,24,1.461,125.24,94.62,9.82,17.87,4,9.69,0,1
815,0,2.0,1,4,0,51,0.3,85,6,12,982.0,1291,3469,5,4,6,1,0,1,3,16,20,1.313,270.34,578.17,9.59,14.62,3,41.63,3,0
618,1,0.5,1,2,1,57,0.2,88,3,7,879.0,896,2399,18,15,17,1,1,1,1,9,270,1.018,66.06,799.67,7.02,23.33,6,3.6,2,0
553,1,2.2,1,0,1,18,0.7,136,2,1,1287.0,1892,3300,12,10,20,1,0,0,3,1,120,1.469,176.02,1650.0,4.07,5.42,4,14.52,3,0
673,1,2.2,1,2,0,3,0.4,84,2,9,1109.0,1247,2719,19,2,9,1,1,1,2,11,38,1.123,83.44,1359.5,8.01,1.09,5,11.96,2,0
563,0,2.0,1,3,0,47,0.3,115,7,12,211.0,684,3012,14,4,15,1,0,0,2,15,56,3.226,47.72,430.29,4.9,15.45,2,42.17,3,0
1590,0,1.5,1,12,1,14,0.5,187,4,15,1058.0,1109,2836,6,5,4,1,0,0,3,27,30,1.047,218.96,709.0,8.5,4.88,3,17.02,2,2
1031,1,2.1,1,2,1,11,0.1,121,2,9,532.0,1247,2385,11,7,16,1,0,0,2,11,77,2.34,112.98,1192.5,8.52,4.53,4,10.02,2,1
909,1,0.5,1,9,0,30,0.4,97,3,10,290.0,773,594,12,6,4,1,1,1,0,19,72,2.656,63.51,198.0,9.37,44.11,5,0.89,0,0
1880,0,0.5,0,0,1,7,0.6,104,4,1,890.0,1019,2968,9,6,3,1,1,0,3,1,54,1.144,135.29,742.0,18.08,2.33,3,5.94,2,2
1479,1,1.8,1,0,1,24,0.1,146,6,0,327.0,645,3762,12,10,5,1,0,0,3,0,120,1.966,55.63,627.0,10.13,6.36,4,40.63,3,1
1271,0,1.5,1,0,0,2,0.9,161,1,1,1260.0,1788,892,15,13,20,0,1,0,1,1,195,1.418,136.71,892.0,7.89,2.06,2,1.34,0,1
709,0,1.9,0,11,1,13,0.1,81,8,15,570.0,1422,467,17,11,5,1,1,1,0,26,187,2.49,85.11,58.38,8.75,23.38,4,7.1,0,0
1744,0,2.8,0,0,1,62,0.7,158,1,0,621.0,1558,345,10,6,14,1,0,0,0,0,60,2.505,152.47,345.0,11.04,141.9,2,0.97,0,2
1314,1,2.2,0,0,1,40,0.8,116,7,1,328.0,1858,3033,9,8,17,1,1,1,3,1,72,5.647,188.67,433.29,11.33,13.06,5,46.71,3,1
1136,0,0.5,0,0,1,9,0.9,150,6,2,1307.0,1767,2110,9,5,16,1,0,1,2,2,45,1.351,219.78,351.67,7.57,4.17,3,6.33,2,1
1039,1,2.7,0,11,0,56,0.3,125,8,13,497.0,618,3105,14,8,5,0,1,1,2,24,112,1.241,52.87,388.12,8.31,17.88,3,67.07,3,1
1300,1,0.5,0,5,0,62,0.1,156,6,7,219.0,1037,874,15,3,10,1,1,0,0,12,45,4.714,66.24,145.67,8.33,65.02,3,2.62,0,1
732,1,2.3,1,7,1,39,0.6,188,7,11,1163.0,1554,3681,19,3,15,1,1,1,3,18,57,1.335,97.05,525.86,3.89,10.56,6,59.26,3,0
511,0,0.7,1,1,1,52,0.7,180,2,10,24.0,759,3865,8,3,7,1,0,1,2,11,24,30.36,84.38,1932.5,2.84,13.42,4,5.41,3,0
1092,1,0.5,1,10,0,11,0.5,167,3,14,468.0,571,737,14,4,11,0,1,0,0,24,56,1.217,49.22,245.67,6.54,13.42,3,1.11,0,1
921,1,2.2,1,12,1,10,0.1,170,7,18,1272.0,1469,3153,8,2,11,1,1,0,3,30,16,1.154,215.91,450.43,5.42,3.15,5,48.56,3,0
1030,1,0.5,0,4,1,37,0.7,147,1,8,503.0,551,2800,8,6,12,1,0,1,2,12,48,1.093,82.9,2800.0,7.01,13.05,4,1.4,2,1
1130,0,1.8,1,0,0,27,0.9,101,1,8,1495.0,1579,315,14,5,11,1,1,0,0,8,70,1.055,144.96,315.0,11.19,66.24,3,0.57,0,1
1299,0,2.8,1,2,0,60,0.8,187,8,6,1333.0,1838,1412,13,1,20,0,1,1,1,8,13,1.378,162.18,176.5,6.95,40.57,3,31.63,1,1
1009,1,2.8,1,7,1,2,0.6,115,7,15,267.0,1841,2286,19,8,13,1,0,0,2,22,152,6.869,93.01,326.57,8.77,0.86,4,44.81,2,1
1735,0,1.8,1,16,0,34,0.1,140,2,17,149.0,876,2392,17,15,19,1,0,1,2,33,255,5.84,49.37,1196.0,12.39,13.96,3,8.61,2,2
1129,1,2.8,1,0,0,49,0.5,185,2,2,1070.0,1079,1857,8,4,5,1,1,1,1,2,32,1.007,168.84,928.5,6.1,25.61,5,10.4,1,1
708,0,1.9,0,0,0,26,0.3,116,7,1,206.0,620,1419,10,6,16,1,1,1,0,1,60,2.995,59.39,202.71,6.1,17.5,3,18.87,1,0
894,0,0.7,0,2,1,58,0.1,123,2,3,158.0,747,3305,12,7,2,1,0,0,2,5,84,4.698,58.73,1652.5,7.27,17.43,2,4.63,3,0
530,0,2.4,0,1,0,32,0.3,88,6,20,48.0,1012,959,17,7,6,0,1,0,0,21,119,20.653,56.29,159.83,6.02,30.87,1,13.81,0,0
1481,1,2.0,1,0,0,35,0.5,105,3,0,249.0,522,2635,17,16,4,1,0,1,2,0,272,2.088,32.13,878.33,14.1,13.09,4,15.81,2,1
1068,0,2.7,1,0,1,45,0.6,194,5,1,935.0,1499,1754,17,7,9,1,0,1,1,1,119,1.601,98.15,350.8,5.51,24.82,4,23.68,1,1
1487,0,0.5,0,6,1,57,0.7,84,3,12,140.0,768,2563,18,4,14,1,0,0,2,18,72,5.447,41.09,854.33,17.7,21.9,2,3.84,2,1
1524,0,2.5,1,11,1,41,1.0,96,4,20,184.0,740,1936,7,6,9,1,1,1,1,31,42,4.0,95.32,484.0,15.88,20.6,5,19.36,1,2
1093,0,1.9,1,2,1,22,0.3,196,8,14,238.0,807,1869,8,5,4,1,1,1,1,16,40,3.377,93.48,233.62,5.58,11.43,5,28.41,1,1
1816,1,1.6,1,0,0,50,0.1,186,5,2,800.0,1089,3637,11,7,16,0,0,1,3,2,77,1.36,112.61,727.4,9.76,13.69,3,29.1,3,2
627,0,1.8,0,2,0,20,0.8,142,3,8,211.0,507,896,17,6,14,0,0,0,0,10,102,2.392,30.51,298.67,4.42,20.51,0,4.84,0,0
989,1,0.7,0,13,1,51,0.4,132,3,15,670.0,804,2349,10,1,20,1,0,1,1,28,10,1.198,95.14,783.0,7.49,21.3,4,4.93,2,0
1895,0,0.5,0,2,1,5,0.7,134,1,11,725.0,1335,774,15,4,6,1,1,0,1,13,60,1.839,94.95,774.0,14.14,5.84,3,0.39,0,2
805,1,1.7,1,0,1,58,0.9,168,3,10,81.0,1544,3397,7,6,2,1,0,0,2,10,42,18.829,193.27,1132.33,4.79,16.97,4,17.32,3,0
713,1,1.6,0,7,1,2,0.4,181,8,9,1211.0,1378,485,10,6,4,1,1,1,0,16,60,1.137,166.77,60.62,3.94,3.49,5,6.21,0,0
864,0,2.5,0,10,1,24,0.7,148,4,15,1362.0,1378,3964,13,8,12,1,1,0,3,25,104,1.011,138.39,991.0,5.84,6.04,3,39.64,3,0
1177,0,0.9,0,1,0,11,1.0,181,4,7,945.0,1923,1887,8,5,11,1,1,1,1,8,40,2.033,238.07,471.75,6.5,5.66,3,6.79,1,1
582,0,0.5,0,8,0,32,0.7,107,3,11,1043.0,1702,2977,6,1,20,0,1,1,2,19,6,1.63,285.17,992.33,5.44,10.64,2,4.47,2,0
1898,0,1.8,1,3,1,56,0.2,185,7,4,444.0,739,2114,10,5,19,1,1,1,2,7,50,1.661,78.37,302.0,10.26,25.87,5,26.64,2,2
1158,0,0.7,1,1,1,29,0.7,123,2,20,311.0,1796,1542,17,9,15,1,0,1,1,21,153,5.756,101.26,771.0,9.41,18.06,4,2.16,1,1
1451,1,0.5,0,5,1,57,0.6,181,8,12,812.0,1456,3038,15,7,18,1,0,1,3,17,105,1.791,104.19,379.75,8.02,18.59,4,12.15,3,1
1820,1,1.4,0,5,0,51,0.9,163,7,10,202.0,1884,2481,11,9,11,0,0,0,2,15,99,9.281,157.9,354.43,11.17,20.22,1,24.31,2,2
984,0,0.5,1,3,1,9,0.8,140,3,20,531.0,707,841,18,15,16,1,0,0,0,23,270,1.329,46.54,280.33,7.03,9.77,3,1.26,0,0
580,1,2.1,1,0,0,24,0.4,135,4,5,404.0,898,3565,12,11,8,1,0,1,2,5,132,2.217,75.75,891.25,4.3,6.7,4,29.95,3,0
1263,1,2.0,0,0,0,5,0.4,146,6,3,954.0,1609,1958,9,6,4,1,1,1,2,3,54,1.685,187.06,326.33,8.65,2.48,4,23.5,1,1
1237,0,0.5,0,2,0,27,0.1,87,8,5,274.0,603,2454,14,6,8,1,1,1,2,7,84,2.193,44.16,306.75,14.22,10.82,3,9.82,2,1
514,1,1.6,0,7,1,37,0.1,172,1,9,956.0,1723,3392,12,8,5,1,1,1,3,16,96,1.8,151.57,3392.0,2.99,10.84,5,5.43,3,0
1515,0,2.6,0,0,1,56,0.9,184,3,1,1438.0,1593,262,14,4,20,1,1,0,0,1,56,1.107,143.07,87.33,8.23,157.37,3,2.04,0,2
721,0,0.5,1,6,1,6,0.4,194,4,9,1446.0,1988,530,8,4,8,1,0,1,0,15,32,1.374,273.14,132.5,3.72,9.72,4,1.06,0,0
603,1,2.5,1,3,0,35,0.7,126,3,16,692.0,1057,3703,13,1,9,0,0,1,3,19,13,1.525,90.24,1234.33,4.79,9.42,3,27.77,3,0
1426,1,2.5,0,2,1,55,0.4,109,1,7,777.0,1032,2562,5,1,3,1,0,0,2,9,5,1.326,215.3,2562.0,13.08,21.14,3,6.4,2,1
1820,1,1.7,1,0,1,64,0.6,161,1,3,1157.0,1951,574,10,2,18,1,1,0,1,3,20,1.685,206.21,574.0,11.3,96.89,5,0.98,0,2
1215,0,1.0,0,4,0,16,0.1,130,4,8,454.0,1473,2632,7,1,15,0,0,1,2,12,7,3.237,192.67,658.0,9.35,5.99,1,10.53,2,1
697,0,2.7,1,5,1,20,0.4,173,2,6,478.0,1477,259,12,6,4,1,1,1,0,11,72,3.084,119.42,129.5,4.03,56.67,5,1.4,0,0
717,1,0.5,1,4,0,10,0.6,198,1,5,217.0,1106,688,10,7,15,0,1,0,0,9,70,5.073,102.46,688.0,3.62,12.96,3,0.34,0,0
1348,1,2.0,1,5,0,36,0.3,145,6,6,468.0,741,2554,19,1,12,0,1,0,2,11,19,1.58,43.82,425.67,9.3,13.88,3,30.65,2,1
1164,1,2.6,1,0,0,61,0.3,88,1,6,1107.0,1656,3859,11,10,17,0,1,0,3,6,110,1.495,165.99,3859.0,13.23,15.77,3,10.03,3,1
578,1,0.5,0,9,1,62,0.3,170,5,13,626.0,1134,2977,15,12,5,1,1,1,2,22,180,1.809,80.96,595.4,3.4,20.62,5,7.44,2,0
1971,1,0.5,1,0,0,40,0.3,186,7,19,485.0,922,571,8,7,17,1,1,0,0,19,56,1.897,115.75,81.57,10.6,60.83,4,2.0,0,2
1794,1,0.5,1,5,1,55,0.5,86,7,7,43.0,627,402,14,7,14,1,0,1,0,12,98,14.25,41.9,57.43,20.86,111.66,5,1.41,0,2
1558,1,2.5,0,2,1,32,0.1,114,5,3,322.0,1385,878,16,5,17,1,1,1,0,5,80,4.288,83.64,175.6,13.67,33.42,5,10.98,0,2
1597,1,0.9,0,4,1,4,0.5,85,1,19,880.0,1145,2130,8,3,15,1,1,0,2,23,24,1.3,160.46,2130.0,18.79,1.83,4,1.92,2,2
1240,0,1.6,0,0,0,39,0.1,146,2,9,1511.0,1756,3260,13,1,17,0,0,1,3,9,13,1.161,165.47,1630.0,8.49,11.88,1,10.43,3,1
1994,1,0.8,1,2,1,7,0.6,88,8,4,667.0,711,454,11,8,6,1,1,0,0,6,88,1.064,81.24,56.75,22.66,12.88,5,2.91,0,2
1221,0,2.3,0,7,1,35,0.4,152,7,19,765.0,1899,2638,19,16,14,1,1,1,2,26,304,2.479,102.36,376.86,8.03,13.08,4,42.47,2,1
989,1,1.6,1,11,1,24,0.6,156,8,17,614.0,679,2819,16,13,5,1,0,1,2,28,208,1.104,53.85,352.38,6.34,8.41,5,36.08,2,0
1180,1,1.2,0,5,1,50,1.0,144,4,20,925.0,1252,1464,7,3,20,1,1,1,1,25,21,1.352,194.58,366.0,8.19,32.69,5,7.03,1,1
718,0,2.8,0,10,0,59,0.8,113,6,13,1185.0,1387,1824,11,9,3,1,1,0,1,23,99,1.169,152.02,304.0,6.35,31.36,2,30.64,1,0
1670,1,1.6,1,0,0,47,0.8,139,8,15,1706.0,1886,876,16,6,5,1,1,0,1,15,96,1.105,149.59,109.5,12.01,49.19,4,11.21,0,2
534,1,2.5,0,1,1,21,0.3,164,7,9,347.0,1477,2706,7,5,18,1,1,0,2,10,35,4.244,189.65,386.57,3.26,7.66,4,47.36,2,0
1566,1,0.5,1,0,0,20,0.5,126,2,0,1603.0,1930,659,14,9,13,1,1,1,1,0,126,1.203,167.26,329.5,12.43,26.9,5,0.66,0,2
1935,0,0.5,0,0,1,29,0.6,124,5,9,806.0,860,455,9,2,6,1,0,1,0,9,18,1.066,117.87,91.0,15.6,53.28,3,1.14,0,2
504,1,2.8,1,2,0,54,0.4,163,2,10,1207.0,1539,2378,17,11,2,1,0,0,2,12,187,1.274,108.66,1189.0,3.09,22.29,3,13.32,2,0
913,0,1.7,1,1,1,41,0.3,103,1,14,431.0,1144,2278,15,3,18,1,1,0,1,15,45,2.648,76.41,2278.0,8.86,17.64,4,3.87,2,0
1317,0,1.8,1,2,0,43,0.5,113,5,3,179.0,613,3436,16,13,5,0,1,1,3,5,208,3.406,37.56,687.2,11.65,12.44,3,30.92,3,1
917,1,0.5,0,1,1,31,0.5,88,6,2,423.0,909,3424,19,2,13,1,1,0,3,3,38,2.144,50.13,570.67,10.42,9.0,4,10.27,3,0
712,0,2.5,1,1,0,49,0.6,99,6,3,1131.0,1743,401,5,6,10,1,0,1,0,4,30,1.54,346.3,66.83,7.19,99.67,3,6.02,0,0
1083,0,1.0,0,6,0,52,0.9,126,2,20,925.0,1469,681,19,18,19,1,1,1,0,26,342,1.586,86.8,340.5,8.6,67.97,3,1.36,0,1
1039,0,0.6,0,5,1,6,0.1,136,6,8,62.0,544,3212,15,7,7,1,0,1,2,13,105,8.635,34.22,535.33,7.64,1.85,3,11.56,3,1
1747,0,0.5,0,4,0,13,0.7,185,6,12,800.0,873,3105,7,1,10,1,0,0,3,16,7,1.09,148.01,517.5,9.44,4.15,1,9.32,3,2
1449,1,0.5,1,0,0,52,0.6,105,6,0,211.0,947,2036,5,1,10,0,1,0,1,0,5,4.467,161.7,339.33,13.8,24.9,3,6.11,2,1
1872,1,0.5,1,14,0,49,0.2,139,7,18,81.0,1389,3153,16,15,5,1,1,0,3,32,240,16.939,81.84,450.43,13.47,15.41,4,11.04,3,2
1796,0,1.6,1,5,0,7,0.1,101,4,6,667.0,798,1642,9,4,3,0,1,1,1,11,36,1.195,104.0,410.5,17.78,4.11,3,10.51,1,2
1097,0,1.4,0,0,0,60,0.8,181,1,17,405.0,519,509,15,12,12,1,0,0,0,17,180,1.278,41.15,509.0,6.06,100.49,1,0.71,0,1
1562,0,0.5,1,1,1,20,0.8,172,8,10,678.0,1676,3465,16,11,6,1,1,0,3,11,176,2.468,106.35,433.12,9.08,5.74,4,13.86,3,2
1433,1,2.3,0,8,1,27,0.9,153,7,12,1619.0,1651,3900,18,16,2,1,0,1,3,20,288,1.019,121.7,557.14,9.37,6.91,4,62.79,3,1
740,0,1.8,0,1,0,12,0.2,123,1,11,935.0,1147,1105,7,6,19,0,1,1,0,12,42,1.225,184.98,1105.0,6.02,10.18,2,1.99,1,0
676,0,2.2,0,1,1,39,0.2,84,1,5,864.0,1011,2064,13,7,6,1,0,0,1,6,91,1.169,94.99,2064.0,8.05,18.43,2,4.54,2,0
503,1,1.8,1,1,1,13,0.7,131,1,4,1495.0,1688,3117,19,6,9,1,0,1,3,5,114,1.128,112.74,3117.0,3.84,4.13,5,5.61,3,0
1020,0,1.5,0,13,1,7,0.7,96,3,18,870.0,1613,1142,13,9,8,1,0,1,1,31,117,1.852,130.9,380.67,10.62,5.76,3,5.14,1,1
896,0,1.0,1,3,1,4,0.3,111,1,4,1379.0,1469,1060,12,10,4,1,1,1,1,7,120,1.064,154.99,1060.0,8.07,3.52,5,1.06,1,0
1824,1,0.8,0,4,1,19,0.9,143,2,5,1055.0,1738,2381,14,1,5,1,0,0,2,9,14,1.646,135.54,1190.5,12.76,7.83,3,3.81,2,2
1512,0,0.6,1,1,1,54,0.4,134,3,2,220.0,1838,3366,7,3,11,1,0,1,3,3,21,8.317,231.39,1122.0,11.28,15.94,4,6.06,3,2
1053,0,2.9,0,7,0,42,0.9,126,6,17,419.0,1261,1339,17,6,14,0,0,1,0,24,102,3.002,73.82,223.17,8.36,29.84,1,23.3,1,1
1944,1,1.8,1,0,1,31,0.8,87,4,10,1111.0,1362,2560,7,3,8,1,0,0,3,10,21,1.225,219.71,640.0,22.34,11.92,4,18.43,2,2
1174,0,0.7,1,1,1,25,0.8,91,2,8,1097.0,1461,285,19,7,3,1,0,1,0,9,133,1.331,91.35,142.5,12.9,66.08,4,0.4,0,1
627,1,1.6,1,3,1,12,0.2,131,7,17,447.0,819,2476,17,1,10,1,0,0,1,20,17,1.828,51.84,353.71,4.79,4.77,4,27.73,2,0
1602,0,2.7,0,4,1,46,0.6,118,1,5,273.0,1062,1862,16,9,2,1,0,1,1,9,144,3.876,64.5,1862.0,13.58,23.98,3,5.03,1,2
1733,1,1.5,1,4,1,6,0.9,170,1,15,590.0,997,3488,6,4,10,1,1,1,3,19,24,1.687,165.5,3488.0,10.19,1.71,6,5.23,3,2
586,0,1.4,1,10,1,8,0.5,142,8,14,116.0,598,3178,9,7,10,1,0,1,2,24,63,5.111,60.91,397.25,4.13,2.5,4,35.59,3,0
